number,state,value,hedge_ratio,rebalance_threshold,score,target_final_nav,target_net_pnl,target_annualized_return,target_annualized_volatility,target_sharpe,target_max_drawdown,target_turnover,target_number_of_rebalances,target_total_costs,target_average_health_factor,target_average_idle_ratio,plain_lp_final_nav,plain_lp_net_pnl,plain_lp_annualized_return,plain_lp_annualized_volatility,plain_lp_sharpe,plain_lp_max_drawdown,plain_lp_turnover,plain_lp_number_of_rebalances,plain_lp_total_costs,plain_lp_average_health_factor,plain_lp_average_idle_ratio,fixed_hedge_final_nav,fixed_hedge_net_pnl,fixed_hedge_annualized_return,fixed_hedge_annualized_volatility,fixed_hedge_sharpe,fixed_hedge_max_drawdown,fixed_hedge_turnover,fixed_hedge_number_of_rebalances,fixed_hedge_total_costs,fixed_hedge_average_health_factor,fixed_hedge_average_idle_ratio,buy_hold_final_nav,buy_hold_net_pnl,buy_hold_annualized_return,buy_hold_annualized_volatility,buy_hold_sharpe,buy_hold_max_drawdown,buy_hold_turnover,buy_hold_number_of_rebalances,buy_hold_total_costs,buy_hold_average_health_factor,buy_hold_average_idle_ratio
649,TrialState.COMPLETE,0.5676640814223052,0.8184518974936438,0.07304699292141215,0.5676640814223052,103445.0814375963,3520.0814375962946,0.035325702544084736,0.06443866510329639,0.5709121488771598,-0.025754711563422128,23721.543095560344,13.0,218.72154309556035,2.046884569211035,0.20455087695375276,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105969.95556544965,6044.955565449651,0.06066606407389741,0.0717205831049393,0.8569837020093702,-0.04581267078256457,0.0,0.0,0.0,2.386222483064437,0.19545646394354985,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
650,TrialState.COMPLETE,0.527149167806473,0.8368409372714031,0.06739442033866673,0.527149167806473,103156.48691549584,3231.4869154958433,0.03242939251417298,0.06356633478204678,0.5338022577443917,-0.025347115893591066,28952.970192538647,17.0,283.95297019253866,2.0048503407031295,0.20678027948026143,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106006.05019910273,6081.050199102727,0.06102833229944826,0.07047255802401034,0.8757447929408381,-0.04317576744083984,0.0,0.0,0.0,2.3337867832733497,0.1997720719123487,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
651,TrialState.COMPLETE,0.5652594282350167,0.80494732817982,0.07121144024068715,0.5652594282350167,103468.81721181079,3543.8172118107905,0.035563913740141784,0.06524179128793954,0.5682093863466247,-0.028020187132314023,23245.38232862958,13.0,218.24538232862957,2.080975233761187,0.20127252821499603,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105943.44833680059,6018.4483368005895,0.06040002123253885,0.07269989472278623,0.8429633512947833,-0.0477490213259496,0.0,0.0,0.0,2.426256042767799,0.19228542283122832,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
652,TrialState.COMPLETE,0.4857538480576849,0.8281666179283199,0.0653875449656374,0.4857538480576849,102928.79712714464,3003.797127144644,0.03014433290823959,0.06425535737878812,0.49428451231324994,-0.02676923710051693,31500.493977295402,19.0,316.5004939772954,2.03183574511043,0.2032691206147335,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105989.02394962694,6064.023949626935,0.060857446212364774,0.07104870395589674,0.8669510174283588,-0.044419652599756,0.0,0.0,0.0,2.3582311540056797,0.19773668862555063,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
653,TrialState.COMPLETE,0.5863799723598843,0.8499625324768508,0.06920883542777805,0.5863799723598843,103488.48017391114,3563.4801739111426,0.03576125048493539,0.0628677796436897,0.5902747979612198,-0.02318061307680941,25169.93657199493,15.0,250.16993657199492,1.9695572488824649,0.21170803717158826,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.80571312697,6106.805713126974,0.06128683088767417,0.06964492961074115,0.8888154202017774,-0.04129405469395553,0.0,0.0,0.0,2.2977581298964775,0.20284984711058046,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
654,TrialState.COMPLETE,0.4685116527358954,0.7801293281765964,0.07474830368943637,0.4685116527358954,102936.44412170538,3011.4441217053827,0.030221076741286268,0.06769465971887516,0.4736347117768545,-0.03424789562409314,24946.7629267079,12.0,204.9467629267079,2.161279490666376,0.19291028954474657,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105894.73472102982,5969.734721029818,0.05991110191609206,0.07463061266390236,0.8168849174570342,-0.05130723215839694,0.0,0.0,0.0,2.5034417353220997,0.1864539501542965,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
655,TrialState.COMPLETE,0.4507619200203387,0.8498093234149741,0.06031046514097729,0.4507619200203387,102677.5868901,2752.5868901000067,0.02762324181996556,0.06311187068154689,0.4632644700481557,-0.025959824963580624,37990.73948664347,25.0,412.99073948664346,1.9667027851410854,0.2086852597645878,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.50498916164,6106.504989161636,0.06128381263123228,0.06965428204955969,0.8886646191653768,-0.04131602641730214,0.0,0.0,0.0,2.2981723844331143,0.20281391855830286,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
656,TrialState.COMPLETE,0.5299336974753965,0.8267292724505435,0.07116404930304603,0.5299336974753965,103188.12030957252,3263.1203095725214,0.03274686147618611,0.06396182362498756,0.5357020619055369,-0.02436606069598135,27405.348900572804,15.0,252.4053489005728,2.0212620110346053,0.20654703404497832,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105986.2026789634,6061.2026789633965,0.06082913018299041,0.0711463556371357,0.8654836708149695,-0.04462576111173511,0.0,0.0,0.0,2.3623311574744266,0.19739936490364823,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
657,TrialState.COMPLETE,0.5271677022784096,0.8369551588209453,0.0674215173934655,0.5271677022784096,103156.35697799796,3231.356977997959,0.03242808847752654,0.06356083080742105,0.5338230980923186,-0.025328257371580953,28956.922022536382,17.0,283.9569220225364,2.0045767333179527,0.2068082918001216,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106006.27439705105,6081.274397051049,0.06103058249076265,0.07046512372744945,0.8758598354350505,-0.04315938790005247,0.0,0.0,0.0,2.333468285036165,0.1997988693886527,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
658,TrialState.COMPLETE,0.5455892495474051,0.8120463256944181,0.0728782194304753,0.5455892495474051,103322.7815985559,3397.781598555899,0.03409830906789857,0.06485668485245062,0.5493618936818997,-0.027008267255277274,24156.1305418548,13.0,219.1561305418548,2.060332084997762,0.20249347272129672,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105957.38249093214,6032.382490932141,0.06053987294627028,0.0721786278055677,0.8503542325914846,-0.046731147708721554,0.0,0.0,0.0,2.4050454479133014,0.1939525406612966,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
659,TrialState.COMPLETE,0.6268902241363284,0.839454806177569,0.06898264483670653,0.6268902241363284,103758.99430184068,3833.9943018406775,0.038476130501247985,0.06325372877644636,0.6284384589843424,-0.022282619994561492,21900.7334796926,13.0,216.9007334796926,1.9951203678718203,0.21090568066162194,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106011.18079002682,6086.180790026818,0.06107982613315621,0.07030343155364022,0.8783722116735636,-0.042800932577101714,0.0,0.0,0.0,2.326519908795382,0.20038528474007086,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
660,TrialState.COMPLETE,0.44623743006125416,0.6024952560429239,0.06230351469140341,0.44623743006125416,103402.44377913693,3477.4437791369273,0.034897793238300334,0.08502953312746665,0.4459237723128651,-0.06663075782119632,16488.603914542957,10.0,166.48860391454295,2.7925803066243295,0.1494717234884235,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105546.0685135781,5621.068513578095,0.05641169499306242,0.0923838975313168,0.6401775504664927,-0.0797509284620983,0.0,0.0,0.0,3.2415331067219944,0.14455962152197752,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
661,TrialState.COMPLETE,0.23281684474557457,0.3400539302130113,0.06544903460606238,0.23281684474557457,102947.20481462625,3022.204814626253,0.03032906910577382,0.12227515061050236,0.3055207656425516,-0.11768754335884524,9622.956997465066,6.0,99.62295699746507,4.938565374258412,0.08108214390090324,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105030.93973982052,5105.939739820518,0.051241635827658394,0.12615984540029385,0.45919133323780137,-0.12255366338359863,0.0,0.0,0.0,5.743231133610806,0.08210417456726467,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
662,TrialState.COMPLETE,0.6128073547102383,0.8170485400052747,0.06894522974708071,0.6128073547102383,103735.92010750734,3810.920107507336,0.0382445571081409,0.06447189208726502,0.6143134211468851,-0.025781746388142124,21701.009408547186,13.0,216.70100940854718,2.057302681696615,0.20473936810727697,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105967.20100756962,6042.201007569616,0.060638417629206964,0.07181992266395215,0.8555348528833637,-0.04601389658543986,0.0,0.0,0.0,2.3903210439534894,0.19512700703790983,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
663,TrialState.COMPLETE,0.5193602080226838,0.8002684594498459,0.06436438984129884,0.5193602080226838,103198.09146632152,3273.0914663215226,0.03284693086895518,0.06562101825216951,0.5252749818941909,-0.03138489582612458,27687.637901688482,17.0,282.6876379016885,2.0964725254276315,0.19780699020679493,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105934.26449388318,6009.26449388318,0.06030784658214072,0.07305115244017647,0.8380710810364952,-0.0484198720752419,0.0,0.0,0.0,2.4404414494214874,0.19118641938939596,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
664,TrialState.COMPLETE,0.5250159900143685,0.8291295850892739,0.0669845248101596,0.5250159900143685,103159.91556509821,3234.915565098214,0.0324638020188559,0.06394723324321662,0.5315242384694867,-0.026620273920432314,28681.035847968276,17.0,283.68103584796825,2.023148904954648,0.20492052335537408,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105990.91409437165,6065.914094371648,0.06087641688330114,0.07098362576597121,0.8679325419673025,-0.0442815669206954,0.0,0.0,0.0,2.355492258662798,0.19796267350106664,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
665,TrialState.COMPLETE,0.6213125955538128,0.8385803290978937,0.06944398426688017,0.6213125955538128,103732.85257142088,3807.852571420881,0.03821377122310099,0.0634133045686668,0.6230323736147899,-0.02226864520941685,22112.21729890682,13.0,217.1122172989068,2.0043045359253333,0.21016023142147486,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106009.46433662789,6084.464336627891,0.06106259872775399,0.07035977979334011,0.8774944321723314,-0.04292633512118804,0.0,0.0,0.0,2.328946019049886,0.20018013874280668,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
666,TrialState.COMPLETE,0.5754827454472231,0.8212479496598213,0.06699923591219384,0.5754827454472231,103490.52054579188,3565.5205457918782,0.035781727585946665,0.06427874932538127,0.5790231897211081,-0.028119577751319014,24472.806727288713,15.0,249.4728067272887,2.0389536721909143,0.20443171203813362,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105975.44375188218,6050.44375188218,0.060721146909502144,0.07152436458779292,0.8598639722664733,-0.045411744225541506,0.0,0.0,0.0,2.378098258771984,0.19611282707291325,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
667,TrialState.COMPLETE,0.6205199332887735,0.8361892570931655,0.06954452089080695,0.6205199332887735,103734.09466275689,3809.094662756892,0.03822623688905491,0.06352871543241624,0.6222050072333631,-0.022670121683260103,22049.16799771136,13.0,217.04916799771135,2.010035817957658,0.20956747239509896,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106004.7710590511,6079.771059051098,0.06101549404736173,0.07051504996963745,0.8750880365066148,-0.04326921918672022,0.0,0.0,0.0,2.3356056090642703,0.19961917947360538,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
668,TrialState.COMPLETE,0.40434343853156074,0.8378881529234695,0.06456919965414952,0.40434343853156074,102398.20062925917,2473.2006292591686,0.024819402213534403,0.06352997820410801,0.41763163795785646,-0.025090622373543536,38219.66063808244,23.0,383.2196606380824,2.002731442293174,0.2063809684647947,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.10570965562,6083.105709655618,0.0610489626938695,0.07040454782117574,0.8767987593019161,-0.043025594829537606,0.0,0.0,0.0,2.3308699523818968,0.20001775490575233,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
669,TrialState.COMPLETE,0.5667874870523879,0.8114143003946452,0.07112104880879101,0.5667874870523879,103459.63040070882,3534.6304007088183,0.03547171528630155,0.06485297865203488,0.5698526861647889,-0.026935329877498804,23429.3970738051,13.0,218.4293970738051,2.0628994418531854,0.2030499240578754,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105956.1419301453,6031.141930145299,0.06052742191559113,0.07222445898803789,0.849697965880514,-0.04682177056955128,0.0,0.0,0.0,2.4069187813872683,0.19380413343563438,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
670,TrialState.COMPLETE,0.4565523609896415,0.8278603501921625,0.1223943760195209,0.4565523609896415,102757.4854294933,2832.485429493303,0.028425084280097268,0.06573873400492027,0.4591985156605051,-0.028484535774663478,19286.278923927952,6.0,109.28627892392795,2.0744661020220385,0.19952643129777145,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105988.42279688224,6063.422796882238,0.060851412668867066,0.07106945984637503,0.86663858624427,-0.04446357005234969,0.0,0.0,0.0,2.359103583898844,0.19766481350844897,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
671,TrialState.COMPLETE,0.58745507379001,0.8397503415197459,0.06822681559783482,0.58745507379001,103517.39900755126,3592.3990075512556,0.036051478993969654,0.06330426223545868,0.5910659146725188,-0.024866756297206694,24747.925411179687,15.0,249.7479254111797,1.9927185443781466,0.20935895671554178,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106011.76087686316,6086.760876863162,0.0610856482495048,0.0702844415115712,0.8786685785936028,-0.042758551839455095,0.0,0.0,0.0,2.325701131090471,0.20045461381881607,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
672,TrialState.COMPLETE,0.5962077060340046,0.790530490333004,0.07289793709508288,0.5962077060340046,103703.99820715458,3778.998207154582,0.03792418807211462,0.06600336095370583,0.5969002473623676,-0.030612758991560463,19977.222248286656,11.0,184.97722224828667,2.111890106904921,0.19908360589435983,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105915.1504764007,5990.150476400697,0.060116006712001235,0.07380139302507088,0.8278473629567658,-0.04981604436938458,0.0,0.0,0.0,2.4705034694909678,0.18889852477649582,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
673,TrialState.COMPLETE,0.5248572259422959,0.8257564425443924,0.06594708304843201,0.5248572259422959,103167.34340526974,3242.343405269741,0.032538346917796446,0.0641335744816252,0.5312918604303086,-0.027177171559296,28571.299835253154,17.0,283.57129983525317,2.0319067714316947,0.2040376195041069,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105984.29317528674,6059.293175286744,0.06080996521609028,0.0712127972258531,0.864489006530954,-0.044765259523190215,0.0,0.0,0.0,2.365114237665896,0.1971710467006464,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
674,TrialState.COMPLETE,0.4627379991103592,0.8400772077490145,0.061768320718702856,0.4627379991103592,102763.64747140973,2838.6474714097276,0.028486925116898876,0.06350687601305692,0.4740048377000407,-0.025894264980920734,36015.109518774945,23.0,381.0151095187749,1.986583026748074,0.20735636590298862,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106012.40246103203,6087.402461032034,0.061092087591864574,0.07026346961413572,0.8789961957402725,-0.042711678082587023,0.0,0.0,0.0,2.3247962224081347,0.20053129194278027,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
675,TrialState.COMPLETE,0.6247195728543148,0.8496367345490673,0.07064028237225259,0.6247195728543148,103727.1090951081,3802.1090951080987,0.038156129527655125,0.06291316714148666,0.6265998240326489,-0.020412145609433163,22403.759601293248,13.0,217.40375960129325,1.9782223260870566,0.21290065668721753,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.16622585687,6106.166225856869,0.061280412587882305,0.06966482640457135,0.8884946881534045,-0.0413407773812553,0.0,0.0,0.0,2.2986392180213513,0.20277344509036913,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
676,TrialState.COMPLETE,0.6070226977715588,0.817212084874694,0.07527685578417433,0.6070226977715588,103687.309029291,3762.3090292910056,0.03775669514961777,0.06434491482260639,0.6080949172595889,-0.026142807901055942,20651.483583701414,11.0,185.6514835837014,2.0429378770101763,0.2057217413099402,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105967.52201900998,6042.522019009979,0.060641639498246525,0.07180831646167832,0.8557038065926587,-0.04599044614325598,0.0,0.0,0.0,2.389842680074346,0.1951654021995611,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
677,TrialState.COMPLETE,0.627393145142723,0.8382476121436221,0.06847467555315835,0.627393145142723,103766.63982009434,3841.6398200943368,0.03855286121169277,0.06333161056998253,0.6289100728665246,-0.022415122416804434,21876.532987474377,13.0,216.87653298747438,1.9972625154713572,0.210710679585514,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106008.81126845704,6083.811268457037,0.06105604412522525,0.0703812806434354,0.8771601310957755,-0.04297404756264145,0.0,0.0,0.0,2.3298704235037673,0.20010208415455627,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
678,TrialState.COMPLETE,0.46257436432516474,0.8047380815125811,0.05879467449417628,0.46257436432516474,102836.18249685876,2911.1824968587607,0.02921487073129092,0.06541605129218062,0.47287004069215255,-0.03169550456882275,34439.908283054974,23.0,379.439908283055,2.0743588495560767,0.19863122710052503,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105943.03762031448,6018.037620314484,0.0603958990308453,0.0727154738892917,0.8427448901683823,-0.047779023178362356,0.0,0.0,0.0,2.4268869138580085,0.1922362774244017,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
679,TrialState.COMPLETE,0.4048704786119034,0.8272391302835224,0.06373898874739957,0.4048704786119034,102418.79322073206,2493.7932207320555,0.02502606278140962,0.06405792944835147,0.4178636534251207,-0.02684985606393442,37733.913190757914,23.0,382.7339131907579,2.0285125395478514,0.2037694916667336,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105987.203445285,6062.203445285006,0.06083917449680154,0.07111164604903719,0.8660044822046514,-0.0445526500773159,0.0,0.0,0.0,2.360875166092206,0.19751902289305173,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
680,TrialState.COMPLETE,0.5808890728088543,0.8171214804677456,0.06635795521663815,0.5808890728088543,103534.13509605492,3609.135096054917,0.03621944195598559,0.06446079385514696,0.5841238132920463,-0.02860274337520452,24081.039864647653,15.0,249.08103986464766,2.04790366939856,0.20376088514365437,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105967.34417759386,6042.344177593855,0.06063985457197418,0.07181474538166223,0.8556102091303766,-0.046003437769170485,0.0,0.0,0.0,2.39010767161343,0.19514413117779203,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
681,TrialState.COMPLETE,0.5799292684922717,0.8373249007520734,0.0683228975665598,0.5799292684922717,103477.83612258815,3552.8361225881526,0.03565442717518974,0.06345878894649247,0.5837415597850294,-0.025469174751473145,24951.892388333872,15.0,249.95189238833387,1.999804999509929,0.2084026995706724,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106007.00013910762,6082.000139107622,0.06103786649360221,0.07044108584234701,0.8762320931726271,-0.043106366295814436,0.0,0.0,0.0,2.33243788325406,0.19988561369628918,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
682,TrialState.COMPLETE,0.5317788236337356,0.8498220449842575,0.06470615692694509,0.5317788236337356,103162.03467675889,3237.0346767588926,0.0324850691637828,0.06293111164945052,0.5394081361397296,-0.022072177360797585,30869.420752374608,19.0,315.8694207523746,1.9769596099675455,0.2103046685782805,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,106031.52995949113,6106.529959491134,0.06128406324929503,0.06965350519565848,0.8886771425290527,-0.04131420201666414,0.0,0.0,0.0,2.2981379815138365,0.20281690185864296,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
683,TrialState.COMPLETE,0.6205960201782681,0.8295068204339804,0.06918051222820228,0.6205960201782681,103747.09438335818,3822.094383358184,0.038356702500054185,0.06375816659080506,0.6221652602010954,-0.02369736608425621,21883.065165350912,13.0,216.8830651653509,2.0246522589040783,0.20809630726712877,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105991.65454475561,6066.654544755613,0.06088384850518991,0.07095820746542249,0.8683167033587929,-0.04422747269847249,0.0,0.0,0.0,2.3544210499490648,0.19805119939711277,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
684,TrialState.COMPLETE,0.6089654318258315,0.8059550413074809,0.06703337494161808,0.6089654318258315,103749.80044552391,3824.8004455239134,0.03838386063199395,0.06520296025224329,0.6102116851231975,-0.027746260703806813,21251.93304463979,13.0,216.2519330446398,2.0854393498451165,0.20206877576111792,104405.33184806425,4555.331848064248,0.045749909919045706,0.3617198435571055,0.30497452733409314,-0.3569731755453921,0.0,0.0,0.0,inf,0.0,105945.42631045272,6020.42631045272,0.060419873385706646,0.07262503785478973,0.8440149808291316,-0.04760453469827386,0.0,0.0,0.0,2.4232224119322656,0.19252209768079892,94137.82318598832,-5862.1768140116765,-0.05877798846322113,0.3335077918349891,-0.0147141048355953,-0.32483243304392084,0.0,0.0,0.0,inf,0.0
