strategy_name,regime_segment_id,regime,start_timestamp,end_timestamp,observations,start_nav,end_nav,segment_return,segment_compounded_return,segment_annualized_return,segment_annualized_volatility,segment_sharpe,segment_local_max_drawdown,total_lp_fees,total_aave_borrow_cost,total_aave_supply_yield,total_gas_cost,total_slippage_cost,total_turnover,number_of_rebalances,circuit_breaker_events,average_health_factor,min_health_factor,average_idle_ratio,average_hedge_error,max_hedge_error
fractal_fixed_hedge_lp,272,high_vol_chop,2025-05-19 21:00:00+00:00,2025-05-20 01:00:00+00:00,5,101509.3242627244,101653.283427773,0.0014181866158029521,0.00046665305196502693,1.2645712426353626,0.06448974037537512,19.608874764802568,-0.00019483107425299906,3.0922439908822525,0.3897551670159135,1.2423377674782035,0.0,0.0,0.0,0,0,2.550045591635977,2.5319304917885894,0.20645502499514906,0.0,0.0
fractal_fixed_hedge_lp,273,uptrend,2025-05-20 02:00:00+00:00,2025-05-20 09:00:00+00:00,8,101719.06912542548,101637.98278219342,-0.000797159705935524,-0.00015051796718856814,-0.15196178495095714,0.052934408410224974,-2.870756272050898,-0.0013195024378880316,2.957540018272539,0.6282840470419037,1.9822328120596522,0.0,0.0,0.0,0,0,2.5241012880763556,2.501900409004469,0.20625756524417863,0.0,0.0
fractal_fixed_hedge_lp,274,sideways,2025-05-20 10:00:00+00:00,2025-05-20 18:00:00+00:00,9,101544.54009817708,101387.34528744272,-0.0015480380390947568,-0.002465982577475989,-0.9095707381113415,0.06782034367557317,-13.41147344316601,-0.0017983406347490405,3.6140430495488545,0.6893575055492824,2.2301043105931098,0.0,0.0,0.0,0,0,2.5882112235290666,2.5566802707580734,0.2065919555702695,0.0,0.0
fractal_fixed_hedge_lp,275,high_vol_chop,2025-05-20 19:00:00+00:00,2025-05-20 21:00:00+00:00,3,101533.94277154934,101551.4867582628,0.0001727893769765121,0.001618954223081115,111.56420589128034,0.08290170383716823,1345.7408078175292,-0.00032404691814502673,2.4647930375740543,0.2319350276226237,0.7433898447142335,0.0,0.0,0.0,0,0,2.5641550958322825,2.5587467613296,0.2064474850323997,0.0,0.0
fractal_fixed_hedge_lp,276,sideways,2025-05-20 22:00:00+00:00,2025-05-21 06:00:00+00:00,9,101514.82613613045,101828.46725553916,0.0030896089896081946,0.0027274883521470894,13.170204591378477,0.05156463953131554,255.41155161920847,-0.0007940806995788696,4.93112607736839,0.705451176721622,2.226172322453035,0.0,0.0,0.0,0,0,2.5248220976089257,2.4763159316007584,0.20624089185309577,0.0,0.0
fractal_fixed_hedge_lp,277,high_vol_chop,2025-05-21 07:00:00+00:00,2025-05-22 08:00:00+00:00,26,101698.96534362616,101956.46552963536,0.0025319843239224316,0.0012569989271757898,0.5269098574551383,0.11218280822646608,4.69688596483922,-0.00453536684903888,24.139461438632225,2.047617534906037,6.428358561110984,0.0,0.0,0.0,0,0,2.512447811756864,2.4158219102179994,0.20612909735425006,0.0,0.0
fractal_fixed_hedge_lp,278,uptrend,2025-05-22 09:00:00+00:00,2025-05-22 10:00:00+00:00,2,102016.50331931276,102001.85542351771,-0.00014358359009025712,0.00044518897008227754,6.025130380774254,0.048474074340586176,124.29593473906849,-0.00014358359009025712,1.0925250888230948,0.1635989680480037,0.4945227867252973,0.0,0.0,0.0,0,0,2.4182373380032853,2.414428919522407,0.20550261387764168,0.0,0.0
fractal_fixed_hedge_lp,279,high_vol_chop,2025-05-22 11:00:00+00:00,2025-05-22 16:00:00+00:00,6,102023.88462627836,101992.88474762451,-0.00030384922871151687,-8.794620309537926e-05,-0.1205047389584546,0.04431808178809355,-2.7190874265417615,-0.0008125778598766509,4.10158647051685,0.4896707825926703,1.483597218886215,0.0,0.0,0.0,0,0,2.423865673282283,2.413600290694111,0.20554138667388724,0.0,0.0
fractal_fixed_hedge_lp,280,uptrend,2025-05-22 17:00:00+00:00,2025-05-22 18:00:00+00:00,2,101996.87238411106,102017.3434911599,0.00020070328207455468,0.00023980833168812943,1.8583215168433793,0.010695343802550663,173.75051715496986,0.0,0.6618626376857719,0.1635141401145511,0.49454202602144726,0.0,0.0,0.0,0,0,2.4195800294973235,2.419360393226893,0.2055003851080487,0.0,0.0
fractal_fixed_hedge_lp,282,uptrend,2025-05-22 20:00:00+00:00,2025-05-22 21:00:00+00:00,2,101921.41180035136,101947.6292485735,0.0002572319962903524,0.00042520032357096227,5.436478589556724,0.005910468379265177,919.8050375548439,0.0,0.4032569015607804,0.16224909745480248,0.4945492409504748,0.0,0.0,0.0,0,0,2.4384832290672507,2.436070693807217,0.2056443329862244,0.0,0.0
fractal_fixed_hedge_lp,283,sideways,2025-05-22 22:00:00+00:00,2025-05-23 10:00:00+00:00,13,101981.70045271018,101971.4740583699,-0.00010027675842705364,0.0002338927346539066,0.17068528483699352,0.04131297676098801,4.1315174605905485,-0.0015408693547075414,5.670573928430258,1.0695695957058478,3.214687312290779,0.0,0.0,0.0,0,0,2.4046541433857884,2.364279649059442,0.20542967833726866,0.0,0.0
fractal_fixed_hedge_lp,284,high_vol_chop,2025-05-23 11:00:00+00:00,2025-05-23 22:00:00+00:00,12,101696.27878279026,101682.74088480612,-0.00013312087862193955,-0.002831509265017629,-0.873805847681198,0.09236197169979139,-9.460666891362731,-0.0017001414177940655,9.624963339988426,0.9444994135624674,2.9675840594135496,0.0,0.0,0.0,0,0,2.5136705093615745,2.491927863377404,0.20601506643143477,0.0,0.0
fractal_fixed_hedge_lp,285,downtrend,2025-05-23 23:00:00+00:00,2025-05-24 05:00:00+00:00,7,101598.1835845675,101722.33729050164,0.0012220071417989864,0.0003894112742341971,0.6277936927751986,0.053281676427279906,11.782543922618995,-0.0001695110300221625,1.7408793963536482,0.5462473260344899,1.731170676834468,0.0,0.0,0.0,0,0,2.535467706616072,2.514400601821916,0.20610917658930847,0.0,0.0
fractal_fixed_hedge_lp,286,high_vol_chop,2025-05-24 06:00:00+00:00,2025-05-24 10:00:00+00:00,5,101690.28384149964,101765.26342417853,0.000737332809452651,0.0004219931906823682,1.0942094208366595,0.047586881569544326,22.99392993923256,-0.0005477898606692788,0.8124342398646147,0.3927388865487329,1.2365865640342368,0.0,0.0,0.0,0,0,2.5189386842543007,2.5038042919723056,0.2060237574234732,0.0,0.0
fractal_fixed_hedge_lp,287,sideways,2025-05-24 11:00:00+00:00,2025-05-27 15:00:00+00:00,77,101818.71715318983,102040.7658367565,0.002180823818793476,0.002707234308720885,0.3601237647287092,0.044689290647813115,8.058390713040597,-0.003089972788828832,23.540586300679024,6.057466682446535,19.093692945809135,0.0,0.0,0.0,0,0,2.5224844631466605,2.412435759652233,0.20598206445265507,0.0,0.0
fractal_fixed_hedge_lp,288,uptrend,2025-05-27 16:00:00+00:00,2025-05-27 19:00:00+00:00,4,102098.3197572682,102064.34176262045,-0.0003327968053591368,0.0002310441877872993,0.6585244600697189,0.08253679269757751,7.978556454000022,-0.001369627704170262,2.6227968204834724,0.3339422957459674,1.0012781549979262,0.0,0.0,0.0,0,0,2.3987264734743152,2.387727929103362,0.20516556256547905,0.0,0.0
fractal_fixed_hedge_lp,289,sideways,2025-05-27 20:00:00+00:00,2025-05-29 12:00:00+00:00,41,102117.95732383095,102192.14066688686,0.0007264475808173021,0.0012521405817091935,0.3065148485623512,0.054284571918181874,5.646444979327327,-0.001862777741976518,20.059223720785212,3.422820169867327,10.307224614626955,0.0,0.0,0.0,0,0,2.4096574860375397,2.3237918259854204,0.20523678646411117,0.0,0.0
fractal_fixed_hedge_lp,290,high_vol_chop,2025-05-29 13:00:00+00:00,2025-05-29 22:00:00+00:00,10,102116.8506495989,102116.65693228388,-1.8970161514975104e-06,-0.0007386452041261427,-0.4765387581156607,0.053355828583405276,-8.931334603317804,-0.0008537205505783074,8.192739318238182,0.8288366071049382,2.5154075043733664,0.0,0.0,0.0,0,0,2.427937029079999,2.409818237537916,0.20523380406038347,0.0,0.0
fractal_fixed_hedge_lp,295,sideways,2025-05-30 03:00:00+00:00,2025-05-30 15:00:00+00:00,13,102034.53342624004,102018.92346451351,-0.0001529870447030124,0.0003779151271765535,0.2899565656229979,0.04983992886009607,5.8177564104660915,-0.0014671489221731449,8.624192581764873,1.0676106011587831,3.285386195056412,0.0,0.0,0.0,0,0,2.4619785135271197,2.435850150214568,0.20538693508231057,0.0,0.0
fractal_fixed_hedge_lp,296,high_vol_chop,2025-05-30 16:00:00+00:00,2025-05-30 23:00:00+00:00,8,101857.5844664912,101726.8376536579,-0.0012836237332558564,-0.002863055215018395,-0.9566973718316434,0.07335746980568403,-13.041580828316881,-0.002164393661201802,6.047818776356053,0.6418942840736006,2.02188153854088,0.0,0.0,0.0,0,0,2.5200590438621533,2.4981048556369703,0.20564321678074063,0.0,0.0
fractal_fixed_hedge_lp,297,sideways,2025-05-31 00:00:00+00:00,2025-05-31 01:00:00+00:00,2,101789.05032281394,101668.03580339608,-0.0011888756112182763,-0.0005780367464289782,-0.9205424981718303,0.11915604576922392,-7.725520700432571,-0.0011888756112182763,1.9768633791468346,0.1573940077385106,0.5054829349351697,0.0,0.0,0.0,0,0,2.569346850293986,2.555676811942786,0.2059055538054363,0.0,0.0
fractal_fixed_hedge_lp,299,sideways,2025-05-31 03:00:00+00:00,2025-06-03 08:00:00+00:00,78,101685.32736360244,101968.0587877016,0.0027804544807941145,0.0026552000222643812,0.3468980353702782,0.054470359420257436,6.368565198805488,-0.0025993997974941285,29.494146539630037,6.198758078516759,19.70215504645102,0.0,0.0,0.0,0,0,2.543200210087541,2.433861640944239,0.20575571719547114,0.0,0.0
fractal_fixed_hedge_lp,300,uptrend,2025-06-03 09:00:00+00:00,2025-06-03 10:00:00+00:00,2,102012.3923560614,102039.9762189618,0.000270397176885373,0.0007052937176135199,20.935308596389753,0.010879045400759194,1924.36999986495,0.0,0.6792381888881208,0.1629877575936339,0.5021986386518478,0.0,0.0,0.0,0,0,2.4649765031695194,2.4637401499913856,0.20524169153632255,0.0,0.0
fractal_fixed_hedge_lp,301,sideways,2025-06-03 11:00:00+00:00,2025-06-05 19:00:00+00:00,57,102082.02894132047,101853.09628378262,-0.0022426342806082245,-0.00183143844308864,-0.2455160154806666,0.04880380431015929,-5.030673713884196,-0.0033040109270474627,29.636561544741653,4.617125700724638,14.224043202310758,0.0,0.0,0.0,0,0,2.4647693937247763,2.4148187860519355,0.20516031643557686,0.0,0.0
fractal_fixed_hedge_lp,302,downtrend,2025-06-05 20:00:00+00:00,2025-06-06 09:00:00+00:00,14,101560.46151927784,101740.56502821804,0.0017733624507605406,-0.0011048388283754207,-0.4992736901105299,0.0917417011610911,-5.442167343658095,-0.0007107100259913235,11.394987248153484,1.0585084613058369,3.4920902437432915,0.0,0.0,0.0,0,0,2.639453989636618,2.610195793609018,0.20603569874341357,0.0,0.0
fractal_fixed_hedge_lp,304,downtrend,2025-06-06 11:00:00+00:00,2025-06-06 12:00:00+00:00,2,101770.95735305044,101731.9261162183,-0.00038352038584787973,0.00019799173617540688,1.380041599197018,0.06388213055024979,21.602936334621386,-0.00038352038584787973,0.8659701271717495,0.1533690790001678,0.4988920230231074,0.0,0.0,0.0,0,0,2.6023210537872625,2.601899796756073,0.2057378097872099,0.0,0.0
fractal_fixed_hedge_lp,305,high_vol_chop,2025-06-06 13:00:00+00:00,2025-06-06 19:00:00+00:00,7,101841.30340617405,101812.33544808548,-0.0002844421381081874,0.0007904041035782239,1.6878552644953166,0.06764791097753933,24.950589605874505,-0.00116764422369664,3.29922826081156,0.5423318866266642,1.7461605614535292,0.0,0.0,0.0,0,0,2.5758374791470104,2.557425431084254,0.2056509813129895,0.0,0.0
fractal_fixed_hedge_lp,306,sideways,2025-06-06 20:00:00+00:00,2025-06-09 21:00:00+00:00,74,101782.23292804792,102173.00129448304,0.0038392591240492546,0.003542457255403031,0.5198464796517921,0.0471451826006815,11.026502623924031,-0.002157135655176834,19.7132615674127,5.76286220163299,18.463073325924586,0.0,0.0,0.0,0,0,2.5633714542614134,2.4387286011012894,0.20552212325176775,0.0,0.0
fractal_fixed_hedge_lp,307,uptrend,2025-06-09 22:00:00+00:00,2025-06-10 20:00:00+00:00,23,102202.63671266148,102470.30521697932,0.0026189980310427075,0.002909809036923283,2.02420550701574,0.07755695959754606,26.099598508239957,-0.0017612559180113507,14.774037753233642,1.9290789030689515,5.727669025008463,0.0,0.0,0.0,0,0,2.3757186882390964,2.324726892813902,0.2043970635163791,0.0,0.0
fractal_fixed_hedge_lp,309,uptrend,2025-06-10 22:00:00+00:00,2025-06-10 23:00:00+00:00,2,102617.4601901512,102588.18081988228,-0.0002853254233213809,0.00033088170034578646,3.2589477949369465,0.059676477286513416,54.61025756078689,-0.0002853254233213809,2.558117240111187,0.1735652906693148,0.49798985781364946,0.0,0.0,0.0,0,0,2.2953662261713452,2.290132455454255,0.20394790306442773,0.0,0.0
fractal_fixed_hedge_lp,310,sideways,2025-06-11 00:00:00+00:00,2025-06-11 15:00:00+00:00,16,102659.99181951996,102804.75348320922,0.0014101078825698998,0.002111087862130878,2.172761357562506,0.04781924486708383,45.436965046223825,-0.0015642189952516095,10.717743053668983,1.3807815643138528,3.9840940502130064,0.0,0.0,0.0,0,0,2.308515446193012,2.2508531192782324,0.20392001137746735,0.0,0.0
fractal_fixed_hedge_lp,312,sideways,2025-06-11 17:00:00+00:00,2025-06-12 14:00:00+00:00,22,102753.74637248632,102539.57278112994,-0.002084338517254536,-0.0023418762664588755,-0.6068586837981285,0.051019990134687394,-11.894527658591967,-0.0027789135917845043,14.082616681359923,1.8825235647150835,5.478664650919892,0.0,0.0,0.0,0,0,2.328449096228769,2.2791034908892143,0.20400254606494325,0.0,0.0
fractal_fixed_hedge_lp,314,sideways,2025-06-12 16:00:00+00:00,2025-06-12 19:00:00+00:00,4,102448.92270041411,102434.15291310118,-0.00014416732673827592,-0.0006419903556604822,-0.7549787599628497,0.09350888027228858,-8.073872318483833,-0.0013752392687516046,3.0357852056663432,0.33780726882463497,0.9961889838072406,0.0,0.0,0.0,0,0,2.359389854390719,2.3351277343027776,0.20415733995098764,0.0,0.0
fractal_fixed_hedge_lp,315,downtrend,2025-06-12 20:00:00+00:00,2025-06-12 21:00:00+00:00,2,102186.16490414708,102297.9773598123,0.0010942034645307075,-0.0013293960013940342,-0.9970519999655452,0.2326383995753681,-4.285844477031528,0.0,2.31959191938995,0.162924986538979,0.4981017927704191,0.0,0.0,0.0,0,0,2.445811825560966,2.4431311503031914,0.20462903656606957,0.0,0.0
fractal_fixed_hedge_lp,316,sideways,2025-06-12 22:00:00+00:00,2025-06-12 23:00:00+00:00,2,102275.33352689043,102338.3925017108,0.0006165609306352238,0.00039507273693550893,4.641087449821152,0.055454373220757885,83.692000833649,0.0,0.8114570905854634,0.1632044419698791,0.4981066600783667,0.0,0.0,0.0,0,0,2.4416453483500513,2.440477907099084,0.20449780735517986,0.0,0.0
fractal_fixed_hedge_lp,317,downtrend,2025-06-13 00:00:00+00:00,2025-06-13 19:00:00+00:00,20,101939.35811113806,102013.88073440624,0.0007310485826967916,-0.0031709679952141023,-0.7511962140580466,0.10914680017549812,-6.882439181452791,-0.0017336222209175522,20.94130146250336,1.5618779472530249,4.981334313184643,0.0,0.0,0.0,0,0,2.551620580171924,2.516933741912788,0.2051738267923034,0.0,0.0
fractal_fixed_hedge_lp,318,high_vol_chop,2025-06-13 20:00:00+00:00,2025-06-13 23:00:00+00:00,4,102014.7766420216,102101.63637333436,0.0008514426455841217,0.0008602323359958586,5.573845547958203,0.020183173495421827,276.1629903851604,0.0,1.4745487822988252,0.3167406524022106,0.9963252750886831,0.0,0.0,0.0,0,0,2.516520335427259,2.5008470024011435,0.20499722997374553,0.0,0.0
fractal_fixed_hedge_lp,319,sideways,2025-06-14 00:00:00+00:00,2025-06-16 19:00:00+00:00,68,102128.32860970432,102368.3959434767,0.002350643910856709,0.0026126865309672453,0.39953016149957654,0.046902376257757776,8.518335175682985,-0.0024500760588176407,25.604461654393162,5.385569085282429,16.9870822459088,0.0,0.0,0.0,0,0,2.5241852024362723,2.425522871066938,0.20490643362996605,0.0,0.0
fractal_fixed_hedge_lp,320,uptrend,2025-06-16 20:00:00+00:00,2025-06-16 21:00:00+00:00,2,102412.96577964848,102389.2013009243,-0.00023204560617173797,0.00020324004548322172,1.435375490526945,0.044171715601221316,32.49535298754069,-0.00023204560617173797,1.1722020167562732,0.1658417786100143,0.5029932889542773,0.0,0.0,0.0,0,0,2.4264255752402737,2.416961888049049,0.2042370760791239,0.0,0.0
fractal_fixed_hedge_lp,322,high_vol_chop,2025-06-16 23:00:00+00:00,2025-06-17 14:00:00+00:00,16,102063.52267056784,102146.2754701763,0.0008107970158504063,0.00038019706403646936,0.23135887018084866,0.04094463174394178,5.650530004219194,-0.0020401241885636967,9.556537380392456,1.280068640041498,4.015411482914503,0.0,0.0,0.0,0,0,2.509683222840299,2.473744624646919,0.2047052378493453,0.0,0.0
fractal_fixed_hedge_lp,323,downtrend,2025-06-17 15:00:00+00:00,2025-06-17 18:00:00+00:00,4,101976.0223900137,101882.73751573532,-0.0009147726307818793,-0.0025800055188298643,-0.99650881282716,0.0652466818494365,-15.272942386966248,-0.0009147726307818793,4.2507494903561565,0.3087101672025301,1.0037567117782698,0.0,0.0,0.0,0,0,2.6012976852852767,2.582791791944251,0.2051668217080721,0.0,0.0
fractal_fixed_hedge_lp,327,sideways,2025-06-17 22:00:00+00:00,2025-06-20 21:00:00+00:00,72,102030.88708919156,101813.76223085917,-0.0021280306829302154,-0.0018376785555944686,-0.20051692328221193,0.0490483148451132,-4.088151120286448,-0.0037345291264290204,35.03014392173691,5.589565497400754,17.961766453875523,0.0,0.0,0.0,0,0,2.5711486076118764,2.528644265505464,0.2049161886863074,0.0,0.0
fractal_fixed_hedge_lp,329,sideways,2025-06-20 23:00:00+00:00,2025-06-21 20:00:00+00:00,22,101684.65796878251,101756.27679788068,0.0007043228597980455,0.0006195031204780932,0.2796652272268756,0.0394542591409695,7.0883406079844455,-0.0012750144577142741,7.433516040890935,1.6486345726565745,5.497437490645177,0.0,0.0,0.0,0,0,2.6677649699742605,2.640854269682429,0.20536197362647562,0.0,0.0
fractal_fixed_hedge_lp,331,high_vol_chop,2025-06-21 22:00:00+00:00,2025-06-22 00:00:00+00:00,3,101387.25333209983,101460.19153661406,0.0007194021153262842,0.0009626383385883397,15.602476556088213,0.03845517884751267,405.7314781438704,-4.559197498066325e-05,7.058692358788903,0.2129442591547761,0.7497001297255093,0.0,0.0,0.0,0,0,2.8165355259193494,2.812042256958383,0.20613967951063128,0.0,0.0
fractal_fixed_hedge_lp,332,downtrend,2025-06-22 01:00:00+00:00,2025-06-22 20:00:00+00:00,20,101383.85451005156,101104.19147905197,-0.002758457274593673,-0.003508765873299069,-0.7855206854571231,0.0677145308999102,-11.600474447917424,-0.0038176527653286385,17.865431217252535,1.38622781907301,4.998282353904283,0.0,0.0,0.0,0,0,2.885545142373391,2.8215464598238427,0.20646053630793654,0.0,0.0
fractal_fixed_hedge_lp,333,high_vol_chop,2025-06-22 21:00:00+00:00,2025-06-23 12:00:00+00:00,16,101073.14233390513,101300.53381867665,0.0022497715962992437,0.0019419802161746436,1.892737001065624,0.05042104638707914,37.5386299311443,-0.0007302594636513504,8.886013234814527,1.1106866140628577,3.9989783788313966,0.0,0.0,0.0,0,0,2.8805970154738008,2.849708629380079,0.2064096639870125,0.0,0.0
fractal_fixed_hedge_lp,334,sideways,2025-06-23 13:00:00+00:00,2025-06-23 16:00:00+00:00,4,101404.5349782471,101179.34245426266,-0.0022207342505219385,-0.0011963546473596764,-0.9273124501858038,0.11911573945463858,-7.784969932868872,-0.00276916727849974,5.63355293808263,0.2799003720827331,0.9997935556419264,0.0,0.0,0.0,0,0,2.858006449637216,2.8137415841373974,0.2062481097950535,0.0,0.0
fractal_fixed_hedge_lp,336,uptrend,2025-06-23 18:00:00+00:00,2025-06-24 19:00:00+00:00,26,101501.358065108,101877.89157957485,0.0037096401628964326,0.005064571423511577,4.4852600440984105,0.0701652702191966,63.92421820776062,-0.0011509156585243208,19.692616267438098,1.940138611116437,6.510821577878965,0.0,0.0,0.0,0,0,2.685436382225301,2.6046344506480126,0.2052524585215827,0.0,0.0
fractal_fixed_hedge_lp,337,high_vol_chop,2025-06-24 20:00:00+00:00,2025-06-24 21:00:00+00:00,2,101906.45998694196,101925.46317977057,0.0001864768222843427,0.0004669472390737006,6.72723845728163,0.006217182774595388,1082.0396795748757,0.0,0.6366263223749229,0.1519204033731299,0.5011357758077735,0.0,0.0,0.0,0,0,2.6389536493817367,2.636613756283445,0.2050675373928211,0.0,0.0
fractal_fixed_hedge_lp,338,sideways,2025-06-24 22:00:00+00:00,2025-06-30 14:00:00+00:00,137,101950.88198330198,102077.09237822412,0.0012379529481931772,0.0014876478725058817,0.09971593937435097,0.0466687627107505,2.1366741602382495,-0.003148038452811752,41.056296237835795,10.605351684218263,35.07248808616167,0.0,0.0,0.0,0,0,2.645972638903195,2.566074056838741,0.20488219422779577,0.0,0.0
fractal_fixed_hedge_lp,339,high_vol_chop,2025-06-30 15:00:00+00:00,2025-06-30 21:00:00+00:00,7,102149.5560553594,102189.26057507146,0.0003886900858438569,0.0010988576793677929,2.9526526335180594,0.06900737864891675,42.787491588979655,-0.0007976327441785447,2.9348643316484413,0.5597282909404112,1.81644859956611,0.0,0.0,0.0,0,0,2.5962765916152946,2.5696873689084647,0.20444585209960936,0.0,0.0
fractal_fixed_hedge_lp,340,sideways,2025-06-30 22:00:00+00:00,2025-07-02 15:00:00+00:00,42,102187.0939349686,102149.73504492364,-0.0003655930373039906,-0.0003867875149052846,-0.07751893606902338,0.050316416792672486,-1.5406291029911408,-0.003455343969181235,12.639814198242675,3.279950336885456,10.839388820064329,0.0,0.0,0.0,0,0,2.644149230907876,2.5870997553507635,0.20469424242607198,0.0,0.0
fractal_fixed_hedge_lp,341,uptrend,2025-07-02 16:00:00+00:00,2025-07-03 14:00:00+00:00,23,102328.3442234117,102492.30145214863,0.0016022660190706528,0.0033535711773931,2.5791890743825903,0.07443548232426972,34.64999478537193,-0.0016225337557180808,12.352365631069006,1.875505000516203,5.859219782733676,0.0,0.0,0.0,0,0,2.499353548553287,2.463259879564029,0.20385976569079728,0.0,0.0
fractal_fixed_hedge_lp,342,sideways,2025-07-03 15:00:00+00:00,2025-07-09 18:00:00+00:00,148,102447.94280552736,102824.7215041296,0.0036777575838440324,0.0032433660603881087,0.21126050954919862,0.0536601530834849,3.937009073017697,-0.0035376625631803327,39.79869539017045,11.853292066963137,37.49332215072125,0.0,0.0,0.0,0,0,2.5311536035807207,2.380734212561716,0.20385299995321277,0.0,0.0
fractal_fixed_hedge_lp,343,uptrend,2025-07-09 19:00:00+00:00,2025-07-10 11:00:00+00:00,17,103022.46842808544,103043.45759687804,0.00020373389526429087,0.0021272714338413934,1.9892011605100768,0.06794566595487896,29.27635092768178,-0.0011217276472706983,6.561460454744065,1.4683606482474232,4.280297237009558,0.0,0.0,0.0,0,0,2.332080200379648,2.314717033153639,0.20259361161281192,0.0,0.0
fractal_fixed_hedge_lp,344,sideways,2025-07-10 12:00:00+00:00,2025-07-10 13:00:00+00:00,2,103002.22068782386,103022.9629984466,0.00020137731482128274,-0.00019889276727891314,-0.5815663587386817,0.03981263485867245,-14.607582763691363,0.0,0.34119979681554463,0.1730582465161618,0.5032445155776564,0.0,0.0,0.0,0,0,2.3263735532351815,2.3236956646192697,0.20259509096796519,0.0,0.0
fractal_fixed_hedge_lp,347,uptrend,2025-07-10 16:00:00+00:00,2025-07-10 17:00:00+00:00,2,103073.7298098124,103112.46041436004,0.00037575631171105073,0.001071727443645809,108.03321554641765,0.02117501802926838,5101.918468125636,0.0,1.3760646109722074,0.1754470024496959,0.50325441968665,0.0,0.0,0.0,0,0,2.2947764248878597,2.28582617041573,0.20243352518711255,0.0,0.0
fractal_fixed_hedge_lp,348,sideways,2025-07-10 18:00:00+00:00,2025-07-10 20:00:00+00:00,3,103102.30918779375,103120.50451296131,0.00017647834768097503,7.80128664270574e-05,0.25581992362664563,0.03314594891401466,7.717984610737173,-0.0002490402121583246,1.282936154822437,0.2628191245799209,0.7548909147844356,0.0,0.0,0.0,0,0,2.297840642202343,2.2952691755775576,0.20241820326226956,0.0,0.0
fractal_fixed_hedge_lp,349,uptrend,2025-07-10 21:00:00+00:00,2025-07-11 20:00:00+00:00,24,103579.40556830703,103567.7134781535,-0.00011288045233881494,0.004336760834368736,3.8525057848506545,0.11839316011394262,32.53993542484185,-0.0031069441350199956,21.35780054885845,2.225115579618604,6.039528460346532,0.0,0.0,0.0,0,0,2.1715149402768446,2.146411429335052,0.2016674773103527,0.0,0.0
fractal_fixed_hedge_lp,350,sideways,2025-07-11 21:00:00+00:00,2025-07-15 14:00:00+00:00,90,103488.7662023198,103502.313966831,0.0001309104843776332,-0.0006314662082049782,-0.05963024522408289,0.06291535576801911,-0.9477852345610338,-0.002774221353310957,34.126356436568585,8.371653387215629,22.73519842582408,0.0,0.0,0.0,0,0,2.1729319251605954,2.1115506510969144,0.20151779144260043,0.0,0.0
fractal_fixed_hedge_lp,351,high_vol_chop,2025-07-15 15:00:00+00:00,2025-07-16 00:00:00+00:00,10,103688.9465677962,103877.02624442484,0.0018138835705661105,0.0036203275388990708,22.704857294713477,0.06797787174449993,334.0036501885707,-0.0005478168249382076,7.20517928893878,0.9699832540062121,2.5510980863670447,0.0,0.0,0.0,0,0,2.1043191866925457,2.060884429234662,0.20103534371900805,0.0,0.0
fractal_fixed_hedge_lp,354,uptrend,2025-07-16 03:00:00+00:00,2025-07-16 12:00:00+00:00,10,103833.93538449609,103989.03215269971,0.0014937001822121765,0.0011211117317966313,1.668572725339958,0.05173652836810616,32.251346929736734,-0.0006248971481250809,2.742610736008373,0.9865373729848137,2.5354764893720465,0.0,0.0,0.0,0,0,2.056127892074939,2.046287384687256,0.20070055452450797,0.0,0.0
fractal_fixed_hedge_lp,356,uptrend,2025-07-16 14:00:00+00:00,2025-07-17 15:00:00+00:00,26,104103.25232013248,104367.47953781606,0.002538126444609601,0.004226203346245239,3.140866347985985,0.08464402343953065,37.1067704529642,-0.0018670323007131673,35.99376909297325,2.750417067452413,6.592859447320185,0.0,0.0,0.0,0,0,1.918238288162886,1.86843905086653,0.1999392035972512,0.0,0.0
fractal_fixed_hedge_lp,357,sideways,2025-07-17 16:00:00+00:00,2025-07-18 00:00:00+00:00,9,104349.68777285791,104508.94247376348,0.0015261636551537894,0.0013554311800370034,2.737410734743736,0.0910704497528865,30.058166421397004,-0.0013120226252335554,9.041176524822731,0.9712360648092573,2.2800042118535337,0.0,0.0,0.0,0,0,1.878255931327721,1.829384010640685,0.19966079859081412,0.0,0.0
fractal_fixed_hedge_lp,358,uptrend,2025-07-18 01:00:00+00:00,2025-07-18 06:00:00+00:00,6,104681.3992141101,104768.84869644928,0.0008353870219131032,0.002486928070782435,36.57757799945204,0.0710920303663755,514.5102455359355,-0.0005602398188193636,5.62137864316901,0.6754322617730774,1.507593189409294,0.0,0.0,0.0,0,0,1.7857369244291277,1.7639374172176292,0.19917065719072422,0.0,0.0
fractal_fixed_hedge_lp,359,high_vol_chop,2025-07-18 07:00:00+00:00,2025-07-18 10:00:00+00:00,4,104762.7623216378,104695.43458871558,-0.0006426685535029231,-0.0007007245822314712,-0.7845711847658771,0.05009936451032847,-15.660302130262155,-0.0009858834180822562,2.506952204098525,0.4484924397347796,1.0050867941155321,0.0,0.0,0.0,0,0,1.7928432978927267,1.78850662536425,0.19916420466904883,0.0,0.0
