timestamp,strategy_name,eth_price_usdc,borrowed_weth,target_weth_debt,hedge_error,turnover,gas_cost,slippage_cost,health_factor,regime,mc_scenario,mc_path_id,mc_seed
2025-02-08 22:00:00+00:00,fractal_dynamic_aave_hedged_lp,2697.2227143839605,5.621552084457173,5.621552084457173,0.0,1259.334067465329,15.0,1.259334067465329,2.6486426905229328,sideways_low_vol,sideways_low_vol,0,42
2025-02-12 19:00:00+00:00,fractal_dynamic_aave_hedged_lp,2671.146878546299,6.188112809698282,6.188112809698282,0.0,1513.3669127347152,15.0,1.5133669127347151,2.430599082947151,sideways_low_vol,sideways_low_vol,0,42
2025-02-15 17:00:00+00:00,fractal_dynamic_aave_hedged_lp,2746.1009715888204,5.693866514014342,5.693866514014342,0.0,1357.250232781843,15.0,1.357250232781843,2.5702518322297228,sideways_low_vol,sideways_low_vol,0,42
2025-02-20 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,2666.15297314811,5.238186517422667,5.238186517422667,0.0,1214.9125777170148,15.0,1.2149125777170147,2.879086248755288,sideways_low_vol,sideways_low_vol,0,42
2025-02-25 13:00:00+00:00,fractal_dynamic_aave_hedged_lp,2601.8530239723805,4.814527916301948,4.814527916301948,0.0,1102.2974124578514,15.0,1.1022974124578513,3.211454304003877,sideways_low_vol,sideways_low_vol,0,42
2025-02-27 12:00:00+00:00,fractal_dynamic_aave_hedged_lp,2699.480037014026,4.445826304895104,4.445826304895104,0.0,995.3026396076782,15.0,0.9953026396076783,3.352686796136068,sideways_low_vol,sideways_low_vol,0,42
2025-03-04 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,2735.4985072373875,4.065289084616341,4.065289084616341,0.0,1040.9589980208202,15.0,1.0409589980208203,3.61996226269103,sideways_low_vol,sideways_low_vol,0,42
2025-03-07 16:00:00+00:00,fractal_dynamic_aave_hedged_lp,2541.9137920257635,4.484295233426524,4.484295233426524,0.0,1065.0775086042022,15.0,1.0650775086042021,3.5329294937419604,sideways_low_vol,sideways_low_vol,0,42
2025-03-10 11:00:00+00:00,fractal_dynamic_aave_hedged_lp,2514.038109453652,4.113091226194308,4.113091226194308,0.0,933.2210205637007,15.0,0.9332210205637006,3.8955999238564645,sideways_low_vol,sideways_low_vol,0,42
2025-03-12 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,2473.4616923462368,4.496262880849524,4.496262880849524,0.0,947.7604093825988,15.0,0.9477604093825989,3.6226816395793344,sideways_low_vol,sideways_low_vol,0,42
2025-03-17 14:00:00+00:00,fractal_dynamic_aave_hedged_lp,2309.044681777517,4.09776786872468,4.09776786872468,0.0,920.1427884617377,15.0,0.9201427884617377,4.260423480600612,sideways_low_vol,sideways_low_vol,0,42
2025-03-19 09:00:00+00:00,fractal_dynamic_aave_hedged_lp,2305.3778883451937,3.764568123977702,3.764568123977702,0.0,768.1513239419454,15.0,0.7681513239419454,4.645742324152518,sideways_low_vol,sideways_low_vol,0,42
2025-03-25 14:00:00+00:00,fractal_dynamic_aave_hedged_lp,2079.781932905553,4.128724698842783,4.128724698842783,0.0,757.3662651531633,15.0,0.7573662651531633,4.6984616497340745,sideways_low_vol,sideways_low_vol,0,42
2025-03-30 07:00:00+00:00,fractal_dynamic_aave_hedged_lp,2069.663061315851,3.783172815520323,3.783172815520323,0.0,715.1759686806203,15.0,0.7151759686806203,5.155178007349283,sideways_low_vol,sideways_low_vol,0,42
2025-03-31 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,2108.5808227491843,3.433011303065052,3.433011303065052,0.0,738.3438500280332,15.0,0.7383438500280332,5.57659792446085,sideways_low_vol,sideways_low_vol,0,42
2025-04-01 05:00:00+00:00,fractal_dynamic_aave_hedged_lp,2132.9091479685417,3.1640670134776308,3.1640670134776308,0.0,573.6337355549118,15.0,0.5736337355549118,5.982283426792595,sideways_low_vol,sideways_low_vol,0,42
2025-04-04 17:00:00+00:00,fractal_dynamic_aave_hedged_lp,2079.7644837312696,2.906871939730514,2.906871939730514,0.0,534.9051797698979,15.0,0.5349051797698979,6.680379353933417,sideways_low_vol,sideways_low_vol,0,42
2025-04-08 15:00:00+00:00,fractal_dynamic_aave_hedged_lp,2148.059835067947,2.6636383202225042,2.6636383202225042,0.0,522.4803686033554,15.0,0.5224803686033554,7.061456887257393,sideways_low_vol,sideways_low_vol,0,42
2025-04-10 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,2182.342577872579,2.441826472882338,2.441826472882338,0.0,484.06943872701737,15.0,0.4840694387270174,7.583071412021347,sideways_low_vol,sideways_low_vol,0,42
2025-04-11 18:00:00+00:00,fractal_dynamic_aave_hedged_lp,2094.2619238994484,2.23028829239816,2.23028829239816,0.0,443.01635683898303,15.0,0.44301635683898305,8.65293366497212,sideways_low_vol,sideways_low_vol,0,42
2025-04-13 12:00:00+00:00,fractal_dynamic_aave_hedged_lp,2074.9472865007237,2.0477421262305198,2.0477421262305198,0.0,378.77367215065567,15.0,0.3787736721506557,9.513736674150286,sideways_low_vol,sideways_low_vol,0,42
2025-04-15 06:00:00+00:00,fractal_dynamic_aave_hedged_lp,2088.287930722031,1.8918120164865104,1.8918120164865104,0.0,325.62696621457644,15.0,0.32562696621457643,10.233947501954688,sideways_low_vol,sideways_low_vol,0,42
2025-04-16 08:00:00+00:00,fractal_dynamic_aave_hedged_lp,2154.8024082751053,1.7353304852167144,1.7353304852167144,0.0,337.18678043073265,15.0,0.33718678043073264,10.813598285639385,sideways_low_vol,sideways_low_vol,0,42
2025-04-18 21:00:00+00:00,fractal_dynamic_aave_hedged_lp,2242.815567471985,1.6036931709499447,1.6036931709499447,0.0,295.2382176977132,15.0,0.2952382176977132,11.244973747226837,sideways_low_vol,sideways_low_vol,0,42
2025-04-25 14:00:00+00:00,fractal_dynamic_aave_hedged_lp,2205.5719892069533,1.4768500858362252,1.4768500858362252,0.0,279.7615555514131,15.0,0.2797615555514131,12.425531019941554,sideways_low_vol,sideways_low_vol,0,42
2025-04-27 02:00:00+00:00,fractal_dynamic_aave_hedged_lp,2238.6423999573994,1.612392710095398,1.612392710095398,0.0,303.4314656680787,15.0,0.3034314656680787,11.214605112161138,sideways_low_vol,sideways_low_vol,0,42
2025-04-30 19:00:00+00:00,fractal_dynamic_aave_hedged_lp,2245.5900546741223,1.4856320686334303,1.4856320686334303,0.0,284.65243579110694,15.0,0.28465243579110694,12.138450679927471,sideways_low_vol,sideways_low_vol,0,42
2025-05-02 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,2233.1123525517605,1.6364071318269913,1.6364071318269913,0.0,336.6976560743132,15.0,0.33669765607431323,11.0831332459403,sideways_low_vol,sideways_low_vol,0,42
2025-05-04 01:00:00+00:00,fractal_dynamic_aave_hedged_lp,2247.863313559983,1.507926183158237,1.507926183158237,0.0,288.8076110038763,15.0,0.28880761100387625,11.950883985769238,sideways_low_vol,sideways_low_vol,0,42
2025-05-05 10:00:00+00:00,fractal_dynamic_aave_hedged_lp,2251.80809498754,1.391776725840683,1.391776725840683,0.0,261.5462882160776,15.0,0.26154628821607756,12.927377105196852,sideways_low_vol,sideways_low_vol,0,42
2025-05-07 01:00:00+00:00,fractal_dynamic_aave_hedged_lp,2324.4770700953695,1.5205447946731072,1.5205447946731072,0.0,299.3184233614323,15.0,0.2993184233614323,11.464612610435868,sideways_low_vol,sideways_low_vol,0,42
2025-05-08 04:00:00+00:00,fractal_dynamic_aave_hedged_lp,2333.0265028505014,1.6648140600095287,1.6648140600095287,0.0,336.58401957664245,15.0,0.33658401957664247,10.433947783740733,sideways_low_vol,sideways_low_vol,0,42
2025-05-13 08:00:00+00:00,fractal_dynamic_aave_hedged_lp,2436.684799766141,1.815729694483546,1.815729694483546,0.0,367.7338325699008,15.0,0.36773383256990083,9.164611273411042,sideways_low_vol,sideways_low_vol,0,42
2025-05-14 00:00:00+00:00,fractal_dynamic_aave_hedged_lp,2377.0315575096156,1.98062344713671,1.98062344713671,0.0,391.9576536927557,15.0,0.3919576536927557,8.613060176682731,sideways_low_vol,sideways_low_vol,0,42
2025-05-19 09:00:00+00:00,fractal_dynamic_aave_hedged_lp,2437.5269974462994,1.8167643635059656,1.8167643635059656,0.0,399.41094012675023,15.0,0.3994109401267502,9.161912425143452,sideways_low_vol,sideways_low_vol,0,42
2025-05-25 03:00:00+00:00,fractal_dynamic_aave_hedged_lp,2336.6213716682264,2.019038953123885,2.019038953123885,0.0,472.63912904665,15.0,0.47263912904665,8.605135061780391,sideways_low_vol,sideways_low_vol,0,42
